Dataset,Error_Type,Severity,Model,Dirty_Accuracy,Clean_Accuracy,Cleaned_Accuracy,Damage_pp,Improvement_pp,Route,Family
Adult Income,categorical_errors,high,Gaussian Naive Bayes,0.788330847008122,0.797778882811205,0.7884966020222112,0.9448035803083066,0.016575501408921944,automated_cleaning,non-tree
Adult Income,categorical_errors,high,KNN,0.8158461793469253,0.8189955246146196,0.8120338140228742,0.3149345267694281,-0.3812365324051048,automated_cleaning,non-tree
Adult Income,categorical_errors,high,LightGBM,0.8650754185314106,0.8659041936018564,0.8632521133764296,0.08287750704458752,-0.18233051549809698,automated_cleaning,tree
Adult Income,categorical_errors,high,Logistic Regression,0.8191612796287088,0.817503729487817,0.8191612796287088,-0.16575501408917503,0.0,automated_cleaning,non-tree
Adult Income,categorical_errors,high,MLP,0.8440245317420852,0.845682081882977,0.8443560417702636,0.16575501408917503,0.033151002817832786,automated_cleaning,non-tree
Adult Income,categorical_errors,high,Random Forest,0.8509862423338306,0.8526437924747223,0.850488977291563,0.16575501408917503,-0.04972650422675473,automated_cleaning,tree
Adult Income,categorical_errors,high,XGBoost,0.8660699486159457,0.8668987236863915,0.8662357036300348,0.08287750704458752,0.016575501408910842,automated_cleaning,tree
Adult Income,categorical_errors,low,Decision Tree,0.8506547323056523,0.8508204873197415,0.8513177523620089,0.016575501408921944,0.06630200563566557,automated_cleaning,tree
Adult Income,categorical_errors,low,Gaussian Naive Bayes,0.791148682247638,0.797778882811205,0.7934692524448864,0.6630200563567001,0.2320570197248406,automated_cleaning,non-tree
Adult Income,categorical_errors,low,KNN,0.8201558097132439,0.8189955246146196,0.8150174042764794,-0.1160285098624314,-0.513840543676447,automated_cleaning,non-tree
Adult Income,categorical_errors,low,LightGBM,0.8649096635173213,0.8659041936018564,0.8668987236863915,0.09945300845350946,0.19890601690701892,automated_cleaning,tree
Adult Income,categorical_errors,low,Logistic Regression,0.8170064644455495,0.817503729487817,0.8173379744737278,0.04972650422675473,0.033151002817832786,automated_cleaning,non-tree
Adult Income,categorical_errors,low,MLP,0.8422012265871043,0.845682081882977,0.8412066965025692,0.348085529587272,-0.09945300845350946,automated_cleaning,non-tree
Adult Income,categorical_errors,low,Random Forest,0.8503232222774739,0.8526437924747223,0.8496602022211172,0.2320570197248406,-0.06630200563567668,automated_cleaning,tree
Adult Income,categorical_errors,low,XGBoost,0.8667329686723023,0.8668987236863915,0.8677274987568374,0.016575501408921944,0.09945300845350946,automated_cleaning,tree
Adult Income,categorical_errors,medium,Decision Tree,0.8483341621084037,0.8508204873197415,0.8486656721365822,0.24863252113377365,0.03315100281784389,automated_cleaning,tree
Adult Income,categorical_errors,medium,Gaussian Naive Bayes,0.789325377092657,0.797778882811205,0.7906514172053705,0.8453505718547971,0.13260401127134225,automated_cleaning,non-tree
Adult Income,categorical_errors,medium,KNN,0.817503729487817,0.8189955246146196,0.815680424332836,0.1491795126802531,-0.18233051549809698,automated_cleaning,non-tree
Adult Income,categorical_errors,medium,LightGBM,0.8659041936018564,0.8659041936018564,0.8655726835736781,0.0,-0.033151002817832786,automated_cleaning,tree
Adult Income,categorical_errors,medium,Logistic Regression,0.8189955246146196,0.817503729487817,0.8189955246146196,-0.1491795126802531,0.0,automated_cleaning,non-tree
Adult Income,categorical_errors,medium,MLP,0.8420354715730151,0.845682081882977,0.8436930217139068,0.36466103099619396,0.16575501408917503,automated_cleaning,non-tree
Adult Income,categorical_errors,medium,Random Forest,0.8516492623901873,0.8526437924747223,0.8509862423338306,0.09945300845349836,-0.06630200563567668,automated_cleaning,tree
Adult Income,categorical_errors,medium,XGBoost,0.8654069285595889,0.8668987236863915,0.8668987236863915,0.1491795126802642,0.1491795126802642,automated_cleaning,tree
Adult Income,class_imbalance,high,Decision Tree,0.8445217967843527,0.8508204873197415,0.7941322725012432,0.6298690535388785,-5.0389524283109495,automated_cleaning,tree
Adult Income,class_imbalance,high,Gaussian Naive Bayes,0.7947952925575998,0.797778882811205,0.8105420188960716,0.2983590253605173,1.574672633847174,automated_cleaning,non-tree
Adult Income,class_imbalance,high,KNN,0.8218133598541356,0.8189955246146196,0.7749046908668987,-0.28178352395160644,-4.690866898723689,automated_cleaning,non-tree
Adult Income,class_imbalance,high,LightGBM,0.857947952925576,0.8659041936018564,0.8327531907840212,0.7956240676280424,-2.5194762141554805,automated_cleaning,tree
Adult Income,class_imbalance,high,Logistic Regression,0.8128625890933201,0.817503729487817,0.775236200895077,0.4641140394496923,-3.7626388198243044,automated_cleaning,non-tree
Adult Income,class_imbalance,high,MLP,0.8393833913475882,0.845682081882977,0.8068954085861098,0.6298690535388785,-3.248798276147846,automated_cleaning,non-tree
Adult Income,class_imbalance,high,Random Forest,0.8506547323056523,0.8526437924747223,0.8010939830929885,0.19890601690700782,-4.9560749212663735,automated_cleaning,tree
Adult Income,class_imbalance,high,XGBoost,0.8582794629537543,0.8668987236863915,0.8330847008121995,0.8619260732637191,-2.5194762141554805,automated_cleaning,tree
Adult Income,class_imbalance,low,Decision Tree,0.8513177523620089,0.8508204873197415,0.7964528426984916,-0.04972650422674363,-5.486490966351731,automated_cleaning,tree
Adult Income,class_imbalance,low,Gaussian Naive Bayes,0.7976131277971159,0.797778882811205,0.810044753853804,0.016575501408910842,1.2431626056688128,automated_cleaning,non-tree
Adult Income,class_imbalance,low,KNN,0.8226421349245815,0.8189955246146196,0.7754019559091663,-0.36466103099619396,-4.724017901541522,automated_cleaning,non-tree
Adult Income,class_imbalance,low,LightGBM,0.864578153489143,0.8659041936018564,0.8357367810376264,0.13260401127134225,-2.8841372451516634,automated_cleaning,tree
Adult Income,class_imbalance,low,Logistic Regression,0.8173379744737278,0.817503729487817,0.7745731808387204,0.016575501408921944,-4.276479363500741,automated_cleaning,non-tree
Adult Income,class_imbalance,low,MLP,0.845682081882977,0.845682081882977,0.813691364163766,0.0,-3.1990717719211026,automated_cleaning,non-tree
Adult Income,class_imbalance,low,Random Forest,0.8506547323056523,0.8526437924747223,0.808055693684734,0.19890601690700782,-4.2599038620918295,automated_cleaning,tree
Adult Income,class_imbalance,low,XGBoost,0.8642466434609647,0.8668987236863915,0.8360682910658047,0.2652080225426845,-2.817835239515998,automated_cleaning,tree
Adult Income,class_imbalance,medium,Decision Tree,0.8455163268688878,0.8508204873197415,0.8088844687551798,0.530416045085369,-3.663185811370795,automated_cleaning,tree
Adult Income,class_imbalance,medium,Gaussian Naive Bayes,0.7954583126139566,0.797778882811205,0.8078899386706447,0.2320570197248406,1.2431626056688128,automated_cleaning,non-tree
Adult Income,class_imbalance,medium,KNN,0.8211503397977788,0.8189955246146196,0.7793800762473064,-0.21548151831592977,-4.177026355047242,automated_cleaning,non-tree
Adult Income,class_imbalance,medium,LightGBM,0.8625890933200729,0.8659041936018564,0.8362340460798939,0.33151002817835007,-2.635504724017901,automated_cleaning,tree
Adult Income,class_imbalance,medium,Logistic Regression,0.8171722194596387,0.817503729487817,0.7734128957400961,0.033151002817832786,-4.375932371954261,automated_cleaning,non-tree
Adult Income,class_imbalance,medium,MLP,0.8423669816011934,0.845682081882977,0.8049063484170396,0.33151002817836117,-3.7460633184153824,automated_cleaning,non-tree
Adult Income,class_imbalance,medium,Random Forest,0.8501574672633847,0.8526437924747223,0.8143543842201226,0.24863252113376255,-3.5803083043262074,automated_cleaning,tree
Adult Income,class_imbalance,medium,XGBoost,0.8647439085032322,0.8668987236863915,0.8342449859108239,0.21548151831592977,-3.0498922592408384,automated_cleaning,tree
Adult Income,concept_drift,high,Decision Tree,0.8211503397977788,0.8508204873197415,,2.967014752196262,,external_intervention,tree
Adult Income,concept_drift,high,Gaussian Naive Bayes,0.7991049229239184,0.797778882811205,,-0.13260401127134225,,external_intervention,non-tree
Adult Income,concept_drift,high,KNN,0.6988231393999669,0.8189955246146196,,12.017238521465268,,external_intervention,non-tree
Adult Income,concept_drift,high,LightGBM,0.845682081882977,0.8659041936018564,,2.0222111718879443,,external_intervention,tree
Adult Income,concept_drift,high,Logistic Regression,0.8022542681916128,0.817503729487817,,1.5249461296204192,,external_intervention,non-tree
Adult Income,concept_drift,high,MLP,0.8155146693187469,0.845682081882977,,3.0167412564230056,,external_intervention,non-tree
Adult Income,concept_drift,high,Random Forest,0.8453505718547986,0.8526437924747223,,0.7293220619923768,,external_intervention,tree
Adult Income,concept_drift,high,XGBoost,0.8440245317420852,0.8668987236863915,,2.287419194430629,,external_intervention,tree
Adult Income,concept_drift,low,Decision Tree,0.8430300016575502,0.8508204873197415,,0.7790485662191315,,external_intervention,tree
Adult Income,concept_drift,low,Gaussian Naive Bayes,0.8077241836565556,0.797778882811205,,-0.9945300845350613,,external_intervention,non-tree
Adult Income,concept_drift,low,KNN,0.8059008785015747,0.8189955246146196,,1.3094646113044894,,external_intervention,non-tree
Adult Income,concept_drift,low,LightGBM,0.8596055030664678,0.8659041936018564,,0.6298690535388674,,external_intervention,tree
Adult Income,concept_drift,low,Logistic Regression,0.8125310790651418,0.817503729487817,,0.4972650422675251,,external_intervention,non-tree
Adult Income,concept_drift,low,MLP,0.8370628211503398,0.845682081882977,,0.8619260732637191,,external_intervention,non-tree
Adult Income,concept_drift,low,Random Forest,0.8501574672633847,0.8526437924747223,,0.24863252113376255,,external_intervention,tree
Adult Income,concept_drift,low,XGBoost,0.8634178683905188,0.8668987236863915,,0.348085529587272,,external_intervention,tree
Adult Income,concept_drift,medium,Decision Tree,0.8352395159953588,0.8508204873197415,,1.558097132438263,,external_intervention,tree
Adult Income,concept_drift,medium,Gaussian Naive Bayes,0.8009282280788994,0.797778882811205,,-0.3149345267694392,,external_intervention,non-tree
Adult Income,concept_drift,medium,KNN,0.7659539201060832,0.8189955246146196,,5.304160450853635,,external_intervention,non-tree
Adult Income,concept_drift,medium,LightGBM,0.8622575832918946,0.8659041936018564,,0.36466103099618286,,external_intervention,tree
Adult Income,concept_drift,medium,Logistic Regression,0.8060666335156639,0.817503729487817,,1.1437095972153144,,external_intervention,non-tree
Adult Income,concept_drift,medium,MLP,0.8350737609812697,0.845682081882977,,1.0608320901707269,,external_intervention,non-tree
Adult Income,concept_drift,medium,Random Forest,0.848499917122493,0.8526437924747223,,0.4143875352229376,,external_intervention,tree
Adult Income,concept_drift,medium,XGBoost,0.8602685231228244,0.8668987236863915,,0.6630200563567112,,external_intervention,tree
Adult Income,contextual_errors,high,Decision Tree,0.8468423669816012,0.8508204873197415,0.8463451019393337,0.39781203381402674,-0.04972650422675473,automated_cleaning,tree
Adult Income,contextual_errors,high,Gaussian Naive Bayes,0.7457318083872038,0.797778882811205,0.7621415547820322,5.2047074424001245,1.6409746394828395,automated_cleaning,non-tree
Adult Income,contextual_errors,high,KNN,0.805237858445218,0.8189955246146196,0.8083872037129123,1.375766616940155,0.3149345267694281,automated_cleaning,non-tree
Adult Income,contextual_errors,high,LightGBM,0.8660699486159457,0.8659041936018564,0.8640808884468755,-0.016575501408921944,-0.19890601690701892,automated_cleaning,tree
Adult Income,contextual_errors,high,Logistic Regression,0.7470578484999171,0.817503729487817,0.7616442897397646,7.044588098789994,1.4586441239847536,automated_cleaning,non-tree
Adult Income,contextual_errors,high,MLP,0.8236366650091165,0.845682081882977,0.8242996850654732,2.2045416873860524,0.06630200563567668,automated_cleaning,non-tree
Adult Income,contextual_errors,high,Random Forest,0.8470081219956904,0.8526437924747223,0.8473396320238687,0.5635670479031907,0.033151002817832786,automated_cleaning,tree
Adult Income,contextual_errors,high,XGBoost,0.8629206033482513,0.8668987236863915,0.8662357036300348,0.39781203381402674,0.33151002817835007,automated_cleaning,tree
Adult Income,contextual_errors,low,Decision Tree,0.8417039615448367,0.8508204873197415,0.8430300016575502,0.9116525774904738,0.13260401127134225,automated_cleaning,tree
Adult Income,contextual_errors,low,Gaussian Naive Bayes,0.7457318083872038,0.797778882811205,0.7689375103596884,5.2047074424001245,2.3205701972484616,automated_cleaning,non-tree
Adult Income,contextual_errors,low,KNN,0.8145201392342118,0.8189955246146196,0.8077241836565556,0.4475385380407704,-0.6795955577656221,automated_cleaning,non-tree
Adult Income,contextual_errors,low,LightGBM,0.8644123984750539,0.8659041936018564,0.8668987236863915,0.1491795126802531,0.24863252113376255,automated_cleaning,tree
Adult Income,contextual_errors,low,Logistic Regression,0.748881153654898,0.817503729487817,0.7871705619094977,6.862257583291898,3.82894082545997,automated_cleaning,non-tree
Adult Income,contextual_errors,low,MLP,0.834410740924913,0.845682081882977,0.8335819658544671,1.1271340958064036,-0.08287750704458752,automated_cleaning,non-tree
Adult Income,contextual_errors,low,Random Forest,0.8489971821647605,0.8526437924747223,0.8498259572352064,0.36466103099618286,0.08287750704458752,automated_cleaning,tree
Adult Income,contextual_errors,low,XGBoost,0.8655726835736781,0.8668987236863915,0.866401458644124,0.13260401127134225,0.08287750704458752,automated_cleaning,tree
Adult Income,contextual_errors,medium,Decision Tree,0.8440245317420852,0.8508204873197415,0.8475053870379579,0.6795955577656221,0.3480855295872609,automated_cleaning,tree
Adult Income,contextual_errors,medium,Gaussian Naive Bayes,0.7503729487817007,0.797778882811205,0.7651251450356373,4.740593402950433,1.4752196253936645,automated_cleaning,non-tree
Adult Income,contextual_errors,medium,KNN,0.8105420188960716,0.8189955246146196,0.8108735289242499,0.8453505718547971,0.033151002817832786,automated_cleaning,non-tree
Adult Income,contextual_errors,medium,LightGBM,0.8647439085032322,0.8659041936018564,0.8654069285595889,0.1160285098624203,0.06630200563566557,automated_cleaning,tree
Adult Income,contextual_errors,medium,Logistic Regression,0.7490469086689873,0.817503729487817,0.7717553455992043,6.845682081882975,2.270843693021707,automated_cleaning,non-tree
Adult Income,contextual_errors,medium,MLP,0.8266202552627216,0.845682081882977,0.8274490303331675,1.906182662025535,0.08287750704458752,automated_cleaning,non-tree
Adult Income,contextual_errors,medium,Random Forest,0.8486656721365822,0.8526437924747223,0.8478368970661363,0.39781203381401564,-0.08287750704458752,automated_cleaning,tree
Adult Income,contextual_errors,medium,XGBoost,0.8639151334327864,0.8668987236863915,0.8659041936018564,0.2983590253605173,0.19890601690700782,automated_cleaning,tree
Adult Income,data_drift,high,Decision Tree,0.8441902867561744,0.8508204873197415,,0.6630200563567112,,external_intervention,tree
Adult Income,data_drift,high,Gaussian Naive Bayes,0.8135256091496768,0.797778882811205,,-1.574672633847174,,external_intervention,non-tree
Adult Income,data_drift,high,KNN,0.8125310790651418,0.8189955246146196,,0.6464445549477782,,external_intervention,non-tree
Adult Income,data_drift,high,LightGBM,0.8634178683905188,0.8659041936018564,,0.24863252113376255,,external_intervention,tree
Adult Income,data_drift,high,Logistic Regression,0.8049063484170396,0.817503729487817,,1.2597381070777458,,external_intervention,non-tree
Adult Income,data_drift,high,MLP,0.8461793469252444,0.845682081882977,,-0.04972650422674363,,external_intervention,non-tree
Adult Income,data_drift,high,Random Forest,0.8476711420520471,0.8526437924747223,,0.4972650422675251,,external_intervention,tree
Adult Income,data_drift,high,XGBoost,0.8650754185314106,0.8668987236863915,,0.18233051549809698,,external_intervention,tree
Adult Income,data_drift,low,Decision Tree,0.8465108569534229,0.8508204873197415,,0.43096303663185953,,external_intervention,tree
Adult Income,data_drift,low,Gaussian Naive Bayes,0.8105420188960716,0.797778882811205,,-1.2763136084866566,,external_intervention,non-tree
Adult Income,data_drift,low,KNN,0.8163434443891928,0.8189955246146196,,0.2652080225426734,,external_intervention,non-tree
Adult Income,data_drift,low,LightGBM,0.8629206033482513,0.8659041936018564,,0.2983590253605173,,external_intervention,tree
Adult Income,data_drift,low,Logistic Regression,0.8153489143046577,0.817503729487817,,0.21548151831592977,,external_intervention,non-tree
Adult Income,data_drift,low,MLP,0.8451848168407095,0.845682081882977,,0.04972650422675473,,external_intervention,non-tree
Adult Income,data_drift,low,Random Forest,0.8501574672633847,0.8526437924747223,,0.24863252113376255,,external_intervention,tree
Adult Income,data_drift,low,XGBoost,0.864578153489143,0.8668987236863915,,0.2320570197248517,,external_intervention,tree
Adult Income,data_drift,medium,Decision Tree,0.8486656721365822,0.8508204873197415,,0.21548151831592977,,external_intervention,tree
Adult Income,data_drift,medium,Gaussian Naive Bayes,0.8135256091496768,0.797778882811205,,-1.574672633847174,,external_intervention,non-tree
Adult Income,data_drift,medium,KNN,0.814685894248301,0.8189955246146196,,0.43096303663185953,,external_intervention,non-tree
Adult Income,data_drift,medium,LightGBM,0.8652411735454998,0.8659041936018564,,0.06630200563566557,,external_intervention,tree
Adult Income,data_drift,medium,Logistic Regression,0.8102105088678933,0.817503729487817,,0.7293220619923768,,external_intervention,non-tree
Adult Income,data_drift,medium,MLP,0.8445217967843527,0.845682081882977,,0.1160285098624314,,external_intervention,non-tree
Adult Income,data_drift,medium,Random Forest,0.8509862423338306,0.8526437924747223,,0.16575501408917503,,external_intervention,tree
Adult Income,data_drift,medium,XGBoost,0.8629206033482513,0.8668987236863915,,0.39781203381402674,,external_intervention,tree
Adult Income,data_heterogeneity,high,Decision Tree,0.8307641306149511,0.8508204873197415,0.8307641306149511,2.0056356704790335,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,high,Gaussian Naive Bayes,0.7818664014586442,0.797778882811205,0.7818664014586442,1.5912481352560848,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,high,KNN,0.8082214486988232,0.8189955246146196,0.8082214486988232,1.0774075915796377,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,high,LightGBM,0.8276147853472567,0.8659041936018564,0.8276147853472567,3.82894082545997,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,high,Logistic Regression,0.8009282280788994,0.817503729487817,0.8009282280788994,1.6575501408917614,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,high,MLP,0.8254599701640974,0.845682081882977,0.8254599701640974,2.0222111718879554,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,high,Random Forest,0.8292723354881485,0.8526437924747223,0.8292723354881485,2.3371456986573835,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,high,XGBoost,0.8216476048400464,0.8668987236863915,0.8216476048400464,4.525111884634514,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,low,Decision Tree,0.8274490303331675,0.8508204873197415,0.8274490303331675,2.3371456986573946,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,low,Gaussian Naive Bayes,0.8068954085861098,0.797778882811205,0.8068954085861098,-0.9116525774904738,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,low,KNN,0.8108735289242499,0.8189955246146196,0.8108735289242499,0.8121995690369643,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,low,LightGBM,0.8355710260235372,0.8659041936018564,0.8355710260235372,3.0333167578319276,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,low,Logistic Regression,0.8133598541355876,0.817503729487817,0.8133598541355876,0.4143875352229376,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,low,MLP,0.8342449859108239,0.845682081882977,0.8342449859108239,1.1437095972153144,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,low,Random Forest,0.8319244157135753,0.8526437924747223,0.8319244157135753,2.071937676114699,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,low,XGBoost,0.8350737609812697,0.8668987236863915,0.8350737609812697,3.1824962705121806,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,medium,Decision Tree,0.8448533068125311,0.8508204873197415,0.8448533068125311,0.5967180507210346,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,medium,Gaussian Naive Bayes,0.7981103928393833,0.797778882811205,0.7981103928393833,-0.033151002817832786,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,medium,KNN,0.8188297696005304,0.8189955246146196,0.8188297696005304,0.016575501408910842,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,medium,LightGBM,0.8601027681087353,0.8659041936018564,0.8601027681087353,0.5801425493121126,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,medium,Logistic Regression,0.8168407094314603,0.817503729487817,0.8168407094314603,0.06630200563567668,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,medium,MLP,0.8405436764462125,0.845682081882977,0.8405436764462125,0.513840543676447,0.0,automated_cleaning,non-tree
Adult Income,data_heterogeneity,medium,Random Forest,0.8503232222774739,0.8526437924747223,0.8503232222774739,0.2320570197248406,0.0,automated_cleaning,tree
Adult Income,data_heterogeneity,medium,XGBoost,0.857947952925576,0.8668987236863915,0.857947952925576,0.8950770760815518,0.0,automated_cleaning,tree
Adult Income,data_inconsistency,high,Decision Tree,0.8470081219956904,0.8508204873197415,0.846676611967512,0.3812365324051048,-0.03315100281784389,automated_cleaning,tree
Adult Income,data_inconsistency,high,Gaussian Naive Bayes,0.7467263384717387,0.797778882811205,0.7570031493452677,5.105254433946627,1.027681087352894,automated_cleaning,non-tree
Adult Income,data_inconsistency,high,KNN,0.8060666335156639,0.8189955246146196,0.809050223769269,1.2928891098955675,0.2983590253605173,automated_cleaning,non-tree
Adult Income,data_inconsistency,high,LightGBM,0.8655726835736781,0.8659041936018564,0.8657384385877673,0.033151002817832786,0.016575501408921944,automated_cleaning,tree
Adult Income,data_inconsistency,high,Logistic Regression,0.7502071937676115,0.817503729487817,0.7568373943311785,6.729653572020555,0.6630200563567001,automated_cleaning,non-tree
Adult Income,data_inconsistency,high,MLP,0.8252942151500083,0.845682081882977,0.8264545002486325,2.0387866732968662,0.1160285098624203,automated_cleaning,non-tree
Adult Income,data_inconsistency,high,Random Forest,0.8533068125310791,0.8526437924747223,0.8519807724183657,-0.06630200563567668,-0.13260401127134225,automated_cleaning,tree
Adult Income,data_inconsistency,high,XGBoost,0.8644123984750539,0.8668987236863915,0.864578153489143,0.24863252113376255,0.016575501408910842,automated_cleaning,tree
Adult Income,data_inconsistency,low,Decision Tree,0.8509862423338306,0.8508204873197415,0.8496602022211172,-0.016575501408910842,-0.13260401127134225,automated_cleaning,tree
Adult Income,data_inconsistency,low,Gaussian Naive Bayes,0.7550140891761976,0.797778882811205,0.8145201392342118,4.276479363500741,5.950605005801424,automated_cleaning,non-tree
Adult Income,data_inconsistency,low,KNN,0.8082214486988232,0.8189955246146196,0.8264545002486325,1.0774075915796377,1.8233051549809365,automated_cleaning,non-tree
Adult Income,data_inconsistency,low,LightGBM,0.8662357036300348,0.8659041936018564,0.8668987236863915,-0.033151002817832786,0.06630200563567668,automated_cleaning,tree
Adult Income,data_inconsistency,low,Logistic Regression,0.7553455992043759,0.817503729487817,0.8145201392342118,6.215813028344108,5.917454002983591,automated_cleaning,non-tree
Adult Income,data_inconsistency,low,MLP,0.8244654400795625,0.845682081882977,0.8436930217139068,2.1216641803414538,1.9227581634344348,automated_cleaning,non-tree
Adult Income,data_inconsistency,low,Random Forest,0.8521465274324548,0.8526437924747223,0.852312282446544,0.04972650422675473,0.016575501408921944,automated_cleaning,tree
Adult Income,data_inconsistency,low,XGBoost,0.8655726835736781,0.8668987236863915,0.8675617437427482,0.13260401127134225,0.19890601690700782,automated_cleaning,tree
Adult Income,data_inconsistency,medium,Decision Tree,0.8481684070943146,0.8508204873197415,0.8486656721365822,0.2652080225426845,0.04972650422675473,automated_cleaning,tree
Adult Income,data_inconsistency,medium,Gaussian Naive Bayes,0.7369467926404774,0.797778882811205,0.7991049229239184,6.083209017072766,6.215813028344108,automated_cleaning,non-tree
Adult Income,data_inconsistency,medium,KNN,0.808055693684734,0.8189955246146196,0.8148516492623902,1.0939830929885597,0.6795955577656221,automated_cleaning,non-tree
Adult Income,data_inconsistency,medium,LightGBM,0.8654069285595889,0.8659041936018564,0.8659041936018564,0.04972650422675473,0.04972650422675473,automated_cleaning,tree
Adult Income,data_inconsistency,medium,Logistic Regression,0.750704458809879,0.817503729487817,0.7823636665009116,6.6799270677938,3.1659207691032587,automated_cleaning,non-tree
Adult Income,data_inconsistency,medium,MLP,0.8184982595723521,0.845682081882977,0.8402121664180342,2.7183822310624883,2.1713906845682085,automated_cleaning,non-tree
Adult Income,data_inconsistency,medium,Random Forest,0.8514835073760981,0.8526437924747223,0.852312282446544,0.1160285098624203,0.08287750704458752,automated_cleaning,tree
Adult Income,data_inconsistency,medium,XGBoost,0.8647439085032322,0.8668987236863915,0.8657384385877673,0.21548151831592977,0.09945300845350946,automated_cleaning,tree
Adult Income,data_leakage,high,Decision Tree,0.8113707939665175,0.8508204873197415,0.8519807724183657,3.9449693353224013,4.060997845184822,automated_cleaning,tree
Adult Income,data_leakage,high,Gaussian Naive Bayes,0.8032487982761478,0.797778882811205,0.7979446378252942,-0.5469915464942798,-0.5304160450853579,automated_cleaning,non-tree
Adult Income,data_leakage,high,KNN,0.7754019559091663,0.8189955246146196,0.8269517652909001,4.359356870545328,5.154980938173381,automated_cleaning,non-tree
Adult Income,data_leakage,high,LightGBM,0.8093817337974474,0.8659041936018564,0.8662357036300348,5.652245980440906,5.685396983258739,automated_cleaning,tree
Adult Income,data_leakage,high,Logistic Regression,0.7821979114868225,0.817503729487817,0.817503729487817,3.5305818000994527,3.5305818000994527,automated_cleaning,non-tree
Adult Income,data_leakage,high,MLP,0.7962870876844025,0.845682081882977,0.8446875517984419,4.939499419857452,4.840046411403942,automated_cleaning,non-tree
Adult Income,data_leakage,high,Random Forest,0.8057351234874855,0.8526437924747223,0.8528095474888115,4.690866898723678,4.707442400132599,automated_cleaning,tree
Adult Income,data_leakage,high,XGBoost,0.8097132438256257,0.8668987236863915,0.8647439085032322,5.718547986076583,5.503066467760654,automated_cleaning,tree
Adult Income,data_leakage,low,Decision Tree,0.8420354715730151,0.8508204873197415,0.8420354715730151,0.878501574672641,0.0,automated_cleaning,tree
Adult Income,data_leakage,low,Gaussian Naive Bayes,0.7942980275153323,0.797778882811205,0.7942980275153323,0.348085529587272,0.0,automated_cleaning,non-tree
Adult Income,data_leakage,low,KNN,0.815680424332836,0.8189955246146196,0.815680424332836,0.33151002817835007,0.0,automated_cleaning,non-tree
Adult Income,data_leakage,low,LightGBM,0.8564561577987734,0.8659041936018564,0.8564561577987734,0.9448035803083066,0.0,automated_cleaning,tree
Adult Income,data_leakage,low,Logistic Regression,0.8125310790651418,0.817503729487817,0.8125310790651418,0.4972650422675251,0.0,automated_cleaning,non-tree
Adult Income,data_leakage,low,MLP,0.8385546162771423,0.845682081882977,0.8385546162771423,0.712746560583466,0.0,automated_cleaning,non-tree
Adult Income,data_leakage,low,Random Forest,0.8498259572352064,0.8526437924747223,0.8498259572352064,0.28178352395159534,0.0,automated_cleaning,tree
Adult Income,data_leakage,low,XGBoost,0.8567876678269518,0.8668987236863915,0.8567876678269518,1.0111055859439722,0.0,automated_cleaning,tree
Adult Income,data_leakage,medium,Decision Tree,0.8269517652909001,0.8508204873197415,0.8519807724183657,2.3868722028841383,2.5029007127465586,automated_cleaning,tree
Adult Income,data_leakage,medium,Gaussian Naive Bayes,0.7952925575998674,0.797778882811205,0.7979446378252942,0.24863252113376255,0.2652080225426845,automated_cleaning,non-tree
Adult Income,data_leakage,medium,KNN,0.8015912481352561,0.8189955246146196,0.8269517652909001,1.740427647936349,2.5360517155644025,automated_cleaning,non-tree
Adult Income,data_leakage,medium,LightGBM,0.8340792308967346,0.8659041936018564,0.8662357036300348,3.1824962705121806,3.2156472733300134,automated_cleaning,tree
Adult Income,data_leakage,medium,Logistic Regression,0.8025857782197912,0.817503729487817,0.817503729487817,1.4917951268025864,1.4917951268025864,automated_cleaning,non-tree
Adult Income,data_leakage,medium,MLP,0.8281120503895243,0.845682081882977,0.8446875517984419,1.757003149345271,1.6575501408917614,automated_cleaning,non-tree
Adult Income,data_leakage,medium,Random Forest,0.8229736449527598,0.8526437924747223,0.8528095474888115,2.967014752196251,2.983590253605173,automated_cleaning,tree
