Dataset,Error_Type,Severity,Model,Condition,Accuracy,Precision,Recall,F1,AUC,Balanced_Accuracy,AUPRC,Train_Seconds,N_Train_Rows,N_Features,Metadata
Adult Income,data_drift,medium,MLP,dirty,0.8443560417702636,0.7197501951600312,0.6138482023968043,0.662594322673374,0.9013658240127708,0.7673081223857781,0.7675679702412295,8.269526958465576,24129,14,"{'error_type': 'data_drift', 'intended_rate': 20, 'actual_rate': 20, 'rows_affected': 4825, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,medium,Decision Tree,dirty,0.8491629371788496,0.7454394693200663,0.5985352862849534,0.6639586410635155,0.8900976877442304,0.7653899119573079,0.754673718888731,0.055361032485961914,24129,14,"{'error_type': 'data_drift', 'intended_rate': 20, 'actual_rate': 20, 'rows_affected': 4825, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,medium,Random Forest,dirty,0.8499917122492956,0.7958374628344896,0.5346205059920106,0.6395858223815213,0.911701120348327,0.7445779643180093,0.7973592718622834,0.2873804569244385,24129,14,"{'error_type': 'data_drift', 'intended_rate': 20, 'actual_rate': 20, 'rows_affected': 4825, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,medium,XGBoost,dirty,0.8629206033482513,0.7782357790601814,0.6284953395472703,0.6953959484346225,0.922872644463455,0.7845632733931451,0.82069147117872,0.08209800720214844,24129,14,"{'error_type': 'data_drift', 'intended_rate': 20, 'actual_rate': 20, 'rows_affected': 4825, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,medium,LightGBM,dirty,0.8652411735454998,0.7821457821457821,0.6358189081225033,0.7014322438486963,0.9210979930827168,0.7885561104284995,0.8180677954889217,0.09519720077514648,24129,14,"{'error_type': 'data_drift', 'intended_rate': 20, 'actual_rate': 20, 'rows_affected': 4825, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,high,Logistic Regression,dirty,0.8049063484170396,0.8095238095238095,0.2829560585885486,0.41933892451899357,0.8422446228540714,0.6304429377030141,0.6739286169729399,0.02292013168334961,24129,14,"{'error_type': 'data_drift', 'intended_rate': 30, 'actual_rate': 30, 'rows_affected': 7238, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,high,Gaussian Naive Bayes,dirty,0.8135256091496768,0.7751824817518248,0.35352862849533956,0.48559670781893005,0.8572551392522763,0.6597702731971291,0.6894127500941586,0.010313749313354492,24129,14,"{'error_type': 'data_drift', 'intended_rate': 30, 'actual_rate': 30, 'rows_affected': 7238, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,high,KNN,dirty,0.8125310790651418,0.6459480723839497,0.5466045272969374,0.5921384781824739,0.838274855184627,0.7236443514877977,0.6084891720868606,0.06353306770324707,24129,14,"{'error_type': 'data_drift', 'intended_rate': 30, 'actual_rate': 30, 'rows_affected': 7238, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,high,MLP,dirty,0.8453505718547986,0.718342287029931,0.6231691078561917,0.667379679144385,0.9017318481559642,0.7710857677881708,0.7657401954293448,8.342342138290405,24129,14,"{'error_type': 'data_drift', 'intended_rate': 30, 'actual_rate': 30, 'rows_affected': 7238, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,high,Decision Tree,dirty,0.8455163268688878,0.7351485148514851,0.5932090545938749,0.6565954310980103,0.8870000743509499,0.7611818832889922,0.7472605468625747,0.05710864067077637,24129,14,"{'error_type': 'data_drift', 'intended_rate': 30, 'actual_rate': 30, 'rows_affected': 7238, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,high,Random Forest,dirty,0.8489971821647605,0.7905604719764012,0.5352862849533955,0.6383485510123065,0.909849179244859,0.7441383973873135,0.7930732935078224,0.28727102279663086,24129,14,"{'error_type': 'data_drift', 'intended_rate': 30, 'actual_rate': 30, 'rows_affected': 7238, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,high,XGBoost,dirty,0.8650754185314106,0.7857142857142857,0.62982689747004,0.6991869918699187,0.921053397206579,0.7864429124295687,0.8167056252926661,0.07630348205566406,24129,14,"{'error_type': 'data_drift', 'intended_rate': 30, 'actual_rate': 30, 'rows_affected': 7238, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_drift,high,LightGBM,dirty,0.8634178683905188,0.7820299500831946,0.625832223701731,0.6952662721893491,0.920932099362257,0.7840041718817637,0.8162586312915776,0.09032535552978516,24129,14,"{'error_type': 'data_drift', 'intended_rate': 30, 'actual_rate': 30, 'rows_affected': 7238, 'drift_amount_std': 0.5, 'injection_version': 1, 'seed': 123}"
Adult Income,data_leakage,low,Logistic Regression,dirty,0.8128625890933201,0.7918622848200313,0.33688415446071907,0.47267631947687994,0.8496869178474902,0.6537654054139834,0.6890085356143902,0.027639389038085938,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,low,Gaussian Naive Bayes,dirty,0.7944637825294215,0.6990881458966566,0.3062583222370173,0.42592592592592593,0.8495536445043039,0.6312796797678135,0.6775453626406233,0.010598182678222656,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,low,KNN,dirty,0.8239681750372949,0.7375809935205183,0.45472703062583225,0.5626029654036244,0.8300681854048204,0.7005482427461538,0.6339134177722368,0.04818439483642578,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,low,MLP,dirty,0.8428642466434609,0.7742574257425743,0.5206391478029294,0.6226114649681529,0.9003770739286484,0.7351595650733914,0.7632990821934814,8.39271855354309,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,low,Decision Tree,dirty,0.8450190618266202,0.7837837837837838,0.5213049267643143,0.6261495401839264,0.8756600850892255,0.7368166655450351,0.7173224616323833,0.039789438247680664,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,low,Random Forest,dirty,0.8501574672633847,0.859375,0.4760319573901465,0.6126820908311911,0.9114461083449096,0.7251049215332988,0.7991089483785478,0.2510700225830078,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,low,XGBoost,dirty,0.857947952925576,0.8619528619528619,0.511318242343542,0.6418721270371918,0.9227259997043596,0.742085958514521,0.8196541920559691,0.07320427894592285,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,low,LightGBM,dirty,0.8574506878833085,0.8582589285714286,0.5119840213049268,0.6413678065054211,0.9226852977020854,0.741977444331563,0.8202295977044479,0.08253812789916992,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,low,Logistic Regression,cleaned,0.8128625890933201,0.7918622848200313,0.33688415446071907,0.47267631947687994,0.8496869178474902,0.6537654054139834,0.6890085356143902,0.028907060623168945,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,low,Gaussian Naive Bayes,cleaned,0.7944637825294215,0.6990881458966566,0.3062583222370173,0.42592592592592593,0.8495536445043039,0.6312796797678135,0.6775453626406233,0.009751319885253906,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,low,KNN,cleaned,0.8239681750372949,0.7375809935205183,0.45472703062583225,0.5626029654036244,0.8300681854048204,0.7005482427461538,0.6339134177722368,0.055886030197143555,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,low,MLP,cleaned,0.8428642466434609,0.7742574257425743,0.5206391478029294,0.6226114649681529,0.9003770739286484,0.7351595650733914,0.7632990821934814,8.652517795562744,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,low,Decision Tree,cleaned,0.8450190618266202,0.7837837837837838,0.5213049267643143,0.6261495401839264,0.8756600850892255,0.7368166655450351,0.7173224616323833,0.04492330551147461,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,low,Random Forest,cleaned,0.8501574672633847,0.859375,0.4760319573901465,0.6126820908311911,0.9114461083449096,0.7251049215332988,0.7991089483785478,0.2407972812652588,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,low,XGBoost,cleaned,0.857947952925576,0.8619528619528619,0.511318242343542,0.6418721270371918,0.9227259997043596,0.742085958514521,0.8196541920559691,0.08107352256774902,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,low,LightGBM,cleaned,0.8574506878833085,0.8582589285714286,0.5119840213049268,0.6413678065054211,0.9226852977020854,0.741977444331563,0.8202295977044479,0.0936737060546875,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 10, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.65, 'correlation_with_target': 0.2647072075117573, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,medium,Logistic Regression,dirty,0.8012597381070777,0.887468030690537,0.2310252996005326,0.36661384046487056,0.8477696625201562,0.6106572095001118,0.6847102003022494,0.03554987907409668,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,medium,Gaussian Naive Bayes,dirty,0.7952925575998674,0.7129186602870813,0.29760319573901467,0.4199154532644434,0.8488301186588264,0.628938433005239,0.6765063221148206,0.006836414337158203,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,medium,KNN,dirty,0.8054036134593071,0.8014705882352942,0.29027962716378164,0.426197458455523,0.7797474330554919,0.6332219146633298,0.5814517528585631,0.046905517578125,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,medium,MLP,dirty,0.8340792308967346,0.8309114927344782,0.4187749667110519,0.5568835768038956,0.8973303013035513,0.6952625661187128,0.7609556137926857,8.49951171875,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,medium,Decision Tree,dirty,0.8345764959390022,0.89375,0.3808255659121172,0.5340802987861811,0.8640110838752186,0.6829089206740017,0.7355231376399596,0.04839277267456055,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,medium,Random Forest,dirty,0.8155146693187469,0.9732360097323601,0.2663115845539281,0.4181913225300575,0.9082945684720821,0.6319419322019255,0.7953861597641281,0.23401379585266113,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,medium,XGBoost,dirty,0.8347422509530913,0.9437609841827768,0.3575233022636485,0.5185900531144375,0.9216130130031877,0.675230421822621,0.8194477592991442,0.08989119529724121,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,medium,LightGBM,dirty,0.8329189457981104,0.9318181818181818,0.3548601864181092,0.5139826422372228,0.9198185249065397,0.6731264074884631,0.8160502234080941,0.08714652061462402,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,medium,Logistic Regression,cleaned,0.817503729487817,0.7167567567567568,0.4414114513981358,0.546353522867738,0.850143676598641,0.6917937857299662,0.68957469746902,0.02931046485900879,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,medium,Gaussian Naive Bayes,cleaned,0.7979446378252942,0.7001414427157001,0.32956058588548603,0.4481665912177456,0.8496728852077169,0.6413858987692713,0.6776294165201066,0.00879049301147461,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,medium,KNN,cleaned,0.8269517652909001,0.6696296296296296,0.6018641810918774,0.6339410939691444,0.8591243456455177,0.7517155820489182,0.6544152513589918,0.05083894729614258,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,medium,MLP,cleaned,0.8458478368970661,0.735973597359736,0.5938748335552596,0.6573323507737656,0.9035614545867042,0.7616251236855971,0.7696468225476303,8.59280800819397,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,medium,Decision Tree,cleaned,0.8509862423338306,0.7485572959604286,0.6045272969374168,0.6688766114180479,0.8922319714374801,0.7686066191153648,0.753815056171653,0.0342860221862793,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,medium,Random Forest,cleaned,0.8538040775733466,0.7958015267175572,0.5552596537949401,0.6541176470588236,0.9132261964551937,0.7540147308921732,0.8027058190744872,0.2198929786682129,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,medium,XGBoost,cleaned,0.8647439085032322,0.7717908082408875,0.6484687083888149,0.7047756874095513,0.925054830152161,0.792453290411578,0.8232461956679475,0.06437325477600098,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,medium,LightGBM,cleaned,0.8662357036300348,0.7747035573122529,0.6524633821571239,0.708348391760029,0.9248267813885173,0.7947816800434704,0.824094518010455,0.088348388671875,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 20, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.8, 'correlation_with_target': 0.5465907391150516, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,high,Logistic Regression,dirty,0.777059506050058,0.9289617486338798,0.11318242343541944,0.20178041543026706,0.839270290976704,0.5551566498108459,0.6621666972277026,0.031074047088623047,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,high,Gaussian Naive Bayes,dirty,0.805237858445218,0.8263473053892215,0.2756324900133156,0.41337993010484275,0.8345852994947369,0.6282157153222614,0.6545041190816218,0.009750127792358398,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,high,KNN,dirty,0.7705950605005801,0.9682539682539683,0.08122503328894808,0.14987714987714987,0.6554742282856287,0.5401711129808237,0.44079575271487964,0.058074235916137695,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,high,MLP,dirty,0.7934692524448864,0.9155844155844156,0.1877496671105193,0.3116022099447514,0.8827210743212686,0.591005709741532,0.7248207866814004,8.198171615600586,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,high,Decision Tree,dirty,0.8075584286424664,0.9696969696969697,0.23435419440745672,0.3774798927613941,0.8087331362200505,0.6159632371286897,0.6628658689725039,0.038478851318359375,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,high,Random Forest,dirty,0.7961213326703133,0.9788732394366197,0.18508655126498003,0.3113101903695409,0.907424030520918,0.5918811701370144,0.7904931953723721,0.2405555248260498,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,high,XGBoost,dirty,0.8059008785015747,0.9825072886297376,0.22436750998668442,0.3653116531165312,0.9107596110357968,0.6115216494978666,0.7986112371913958,0.06643533706665039,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,high,LightGBM,dirty,0.8087187137410907,0.8551020408163266,0.2789613848202397,0.4206827309236948,0.8858255938304581,0.6316457773803251,0.7299225332413222,0.07772278785705566,24129,14,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'seed': 123}"
Adult Income,data_leakage,high,Logistic Regression,cleaned,0.817503729487817,0.7167567567567568,0.4414114513981358,0.546353522867738,0.850143676598641,0.6917937857299662,0.68957469746902,0.026423215866088867,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
Adult Income,data_leakage,high,Gaussian Naive Bayes,cleaned,0.7979446378252942,0.7001414427157001,0.32956058588548603,0.4481665912177456,0.8496728852077169,0.6413858987692713,0.6776294165201066,0.009752988815307617,24129,13,"{'error_type': 'data_leakage', 'mechanism': 'weakest feature overwritten with target-derived values', 'intended_rate': 30, 'leaked_feature': 'feature_3', 'agreement_with_target': 0.95, 'correlation_with_target': 0.868232448391129, 'injection_version': 2, 'remediation_route': 'automated_cleaning', 'recovery_evaluation_status': 'evaluated', 'method': 'drop features with |corr| > 0.5', 'reason': 'correlation screening then feature removal', 'rows_before': 24129, 'rows_after': 24129, 'test_transformed': False, 'seed': 123}"
